8.200000000000000000e+02
5.030000000000000000e+02
8.330000000000000000e+02
2.689000000000000000e+03
1.365000000000000000e+03
5.300000000000000000e+02
1.646000000000000000e+03
1.150000000000000000e+03
5.240000000000000000e+02
3.641000000000000000e+03
3.906000000000000000e+03
1.548000000000000000e+03
7.710000000000000000e+02
3.698000000000000000e+03
2.035000000000000000e+03
1.164000000000000000e+03
3.383000000000000000e+03
1.379000000000000000e+03
2.420000000000000000e+03
1.316000000000000000e+03
1.274000000000000000e+03
1.043000000000000000e+03
1.311000000000000000e+03
2.498000000000000000e+03
1.900000000000000000e+03
1.211000000000000000e+03
5.600000000000000000e+02
7.940000000000000000e+02
1.263000000000000000e+03
1.093000000000000000e+03
9.180000000000000000e+02
1.014000000000000000e+03
3.007000000000000000e+03
1.423000000000000000e+03
8.930000000000000000e+02
5.380000000000000000e+02
3.263000000000000000e+03
1.828000000000000000e+03
3.591000000000000000e+03
1.944000000000000000e+03
4.103000000000000000e+03
1.841000000000000000e+03
5.380000000000000000e+02
2.275000000000000000e+03
3.267000000000000000e+03
1.525000000000000000e+03
1.237000000000000000e+03
3.270000000000000000e+03
2.800000000000000000e+03
7.240000000000000000e+02
1.141000000000000000e+03
1.016000000000000000e+03
5.430000000000000000e+02
1.655000000000000000e+03
3.518000000000000000e+03
1.640000000000000000e+03
1.777000000000000000e+03
5.500000000000000000e+02
7.450000000000000000e+02
8.520000000000000000e+02
1.754000000000000000e+03
2.151000000000000000e+03
1.550000000000000000e+03
1.617000000000000000e+03
1.563000000000000000e+03
9.720000000000000000e+02
7.760000000000000000e+02
3.684000000000000000e+03
1.464000000000000000e+03
4.375000000000000000e+03
4.993000000000000000e+03
1.206000000000000000e+03
8.516000000000000000e+03
1.630000000000000000e+03
1.496000000000000000e+03
3.609000000000000000e+03
5.070000000000000000e+02
4.771000000000000000e+03
1.395000000000000000e+03
1.506000000000000000e+03
5.448000000000000000e+03
1.595000000000000000e+03
2.643000000000000000e+03
7.310000000000000000e+02
1.129000000000000000e+03
2.831000000000000000e+03
1.685000000000000000e+03
4.533000000000000000e+03
4.011000000000000000e+03
3.952000000000000000e+03
8.370000000000000000e+02
3.837000000000000000e+03
1.309000000000000000e+03
5.200000000000000000e+02
1.704000000000000000e+03
3.518000000000000000e+03
