webcam.png,1,0,1,0
beachumbrella01.png,1,1,0,0.84
rainboot.png,0,0,2,4.48
hardhat02.png,0,0,2,1.68
bowlingpin.png,0,0,2,1.12
hardhat02.png,0,0,2,0.84
lawnmower.png,1,1,0,2.24
hardhat02.png,0,0,2,3.36
cookingpot.png,1,0,1,3.08
trafficlight.png,0,1,3,2.52
shoppingcart.png,0,1,3,0.56
television.png,1,0,1,1.68
cookingpot.png,1,0,1,0.56
bowlingpin.png,0,0,2,10.08
rainboot.png,0,0,2,0.84
callbell.png,0,1,3,3.92
shoppingcart.png,0,1,3,1.12
downhillski.png,1,1,0,0.84
cookingpot.png,1,0,1,5.32
electrictoothbrush01c.png,1,0,1,0.84
callbell.png,0,1,3,1.12
electrictoothbrush01c.png,1,0,1,5.32
tennisracket.png,1,1,0,1.96
downhillski.png,1,1,0,1.68
tennisracket.png,1,1,0,0.84
bowlingpin.png,0,0,2,3.08
martiniglass01b.png,0,0,2,3.08
rainboot.png,0,0,2,1.12
webcam.png,1,0,1,1.12
electrictoothbrush01c.png,1,0,1,1.12
tennisracket.png,1,1,0,1.68
lawnmower.png,1,1,0,0.56
downhillski.png,1,1,0,2.52
treadmill.png,0,1,3,1.68
shoppingcart.png,0,1,3,0.56
martiniglass01b.png,0,0,2,3.08
trafficlight.png,0,1,3,1.68
treadmill.png,0,1,3,1.12
callbell.png,0,1,3,0.84
treadmill.png,0,1,3,0.84
beachumbrella01.png,1,1,0,3.92
lawnmower.png,1,1,0,0.84
beachumbrella01.png,1,1,0,0.56
television.png,1,0,1,0.56
webcam.png,1,0,1,0.84
television.png,1,0,1,1.12
trafficlight.png,0,1,3,1.12
martiniglass01b.png,0,0,2,0.56
