beachumbrella01.png,1,1,0
lawnmower.png,1,1,0
downhillski.png,1,1,0
tennisracket.png,1,1,0
webcam.png,1,0,1
cookingpot.png,1,0,1
television.png,1,0,1
electrictoothbrush01c.png,1,0,1
rainboot.png,0,0,2
hardhat02.png,0,0,2
trafficlight.png,0,1,3
shoppingcart.png,0,1,3
bowlingpin.png,0,0,2
martiniglass01b.png,0,0,2
callbell.png,0,1,3
treadmill.png,0,1,3
