rainboot.png,0,0,2,0
hardhat02.png,0,0,2,1.4
webcam.png,1,0,1,1.68
cookingpot.png,1,0,1,0.84
trafficlight.png,0,1,3,2.52
shoppingcart.png,0,1,3,0.84
callbell.png,0,1,3,1.4
bowlingpin.png,0,0,2,1.68
beachumbrella01.png,1,1,0,3.92
lawnmower.png,1,1,0,0.84
television.png,1,0,1,0.84
electrictoothbrush01c.png,1,0,1,0.56
downhillski.png,1,1,0,1.96
tennisracket.png,1,1,0,0.84
treadmill.png,0,1,3,2.8
trafficlight.png,0,1,3,3.36
television.png,1,0,1,3.08
webcam.png,1,0,1,0.56
martiniglass01b.png,0,0,2,1.96
rainboot.png,0,0,2,1.96
lawnmower.png,1,1,0,1.96
beachumbrella01.png,1,1,0,1.12
shoppingcart.png,0,1,3,1.12
callbell.png,0,1,3,3.92
tennisracket.png,1,1,0,3.64
lawnmower.png,1,1,0,1.68
webcam.png,1,0,1,2.24
electrictoothbrush01c.png,1,0,1,0.56
treadmill.png,0,1,3,5.88
shoppingcart.png,0,1,3,1.68
rainboot.png,0,0,2,1.4
martiniglass01b.png,0,0,2,1.4
electrictoothbrush01c.png,1,0,1,0.84
cookingpot.png,1,0,1,1.12
tennisracket.png,1,1,0,1.12
downhillski.png,1,1,0,1.12
bowlingpin.png,0,0,2,5.88
martiniglass01b.png,0,0,2,1.4
hardhat02.png,0,0,2,0.84
bowlingpin.png,0,0,2,1.4
callbell.png,0,1,3,0.84
cookingpot.png,1,0,1,1.68
beachumbrella01.png,1,1,0,2.24
downhillski.png,1,1,0,0.56
hardhat02.png,0,0,2,3.08
treadmill.png,0,1,3,1.68
trafficlight.png,0,1,3,0.56
television.png,1,0,1,1.12
