"Reward","acc","accuracy","average_response_time","avg_rt","background","blocknr","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_con_resp","correct_con_resp_1","correct_dec_resp_2","correct_new_keyboard_response","correct_pre_resp","correct_response","count_Conditioning_1","count_Conditioning_1_2","count_ITI","count_ITI_1","count_Init","count_MEMO","count_Pause","count_Preconditioning","count_block","count_block_loop","count_block_seq","count_choice_3","count_choice_select_l","count_choice_select_r","count_chose_stim","count_con_resp","count_con_resp_1","count_cond","count_cond_1","count_cond_1_3","count_cond_3","count_conditionning","count_condphase2","count_counter1","count_counter1_1","count_counter1_1_1","count_counter2","count_counter2_2","count_counter2_2_1","count_dec_resp_2","count_decisionphase","count_deterresponse","count_distr","count_experiment","count_fixation_cross_2","count_fixation_dot","count_fixation_dot_1","count_fixation_dot_1_1","count_fixation_dot_1_2","count_fixation_dot_1_2_1","count_fixation_dot_1_2_2","count_get_stims","count_instructions","count_keepitup","count_keepitup2_2","count_keepitup_1","count_keepitup_2","count_logger_con","count_logger_con_1","count_logger_dec_2","count_logger_pre","count_memo_1","count_money","count_new_form_text_display","count_new_form_text_display_1","count_new_inline_script_5","count_new_keyboard_response","count_new_logger","count_new_loop","count_new_loop_1","count_new_loop_1_2","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_1_2","count_new_sequence_1","count_new_sequence_1_1_2","count_new_sequence_1_2","count_pairs_sequence","count_position","count_position_1","count_position_2","count_pposition","count_pposition_1","count_pposition_1_1","count_pre_resp","count_reseq","count_reset_feedback","count_select_l","count_select_r","count_selectd_l","count_selectd_r","count_show_stim","count_sleep","count_target_1","count_tooslow","count_tooslow_1","count_tooslow_1_1","count_trial","count_trial_seq","count_trial_sequence","counter","datetime","description","disable_garbage_collection","dur","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","image","keyboard_backend","live_row","live_row_Preconditioning","live_row_block_loop","logfile","miss","money","mouse_backend","mp","mposition","old","opensesame_codename","opensesame_version","paired","penalty","pos1","pos2","poscircle","position","pp","pposition","repeat_cycle","reponse_con_resp_1","response","response_Pause","response_con_resp","response_con_resp_1","response_dec_resp_2","response_new_keyboard_response","response_pre_resp","response_time","response_time_Pause","response_time_con_resp","response_time_con_resp_1","response_time_dec_resp_2","response_time_new_keyboard_response","response_time_pre_resp","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim1","stim2","subject_nr","subject_parity","time_Conditioning_1","time_Conditioning_1_2","time_ITI","time_ITI_1","time_Init","time_MEMO","time_Pause","time_Preconditioning","time_block","time_block_loop","time_block_seq","time_choice_3","time_choice_select_l","time_choice_select_r","time_chose_stim","time_con_resp","time_con_resp_1","time_cond","time_cond_1","time_cond_1_3","time_cond_3","time_conditionning","time_condphase2","time_counter1","time_counter1_1","time_counter1_1_1","time_counter2","time_counter2_2","time_counter2_2_1","time_dec_resp_2","time_decisionphase","time_deterresponse","time_distr","time_experiment","time_fixation_cross_2","time_fixation_dot","time_fixation_dot_1","time_fixation_dot_1_1","time_fixation_dot_1_2","time_fixation_dot_1_2_1","time_fixation_dot_1_2_2","time_get_stims","time_instructions","time_keepitup","time_keepitup2_2","time_keepitup_1","time_keepitup_2","time_logger_con","time_logger_con_1","time_logger_dec_2","time_logger_pre","time_memo_1","time_money","time_new_form_text_display","time_new_form_text_display_1","time_new_inline_script_5","time_new_keyboard_response","time_new_logger","time_new_loop","time_new_loop_1","time_new_loop_1_2","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_1_2","time_new_sequence_1","time_new_sequence_1_1_2","time_new_sequence_1_2","time_pairs_sequence","time_position","time_position_1","time_position_2","time_pposition","time_pposition_1","time_pposition_1_1","time_pre_resp","time_reseq","time_reset_feedback","time_select_l","time_select_r","time_selectd_l","time_selectd_r","time_show_stim","time_sleep","time_target_1","time_tooslow","time_tooslow_1","time_tooslow_1_1","time_trial","time_trial_seq","time_trial_sequence","title","total_correct","total_response_time","total_responses","trialnr","uniform_coordinates","width"
"NA","0","0","1475.7019727272723","1475.7019727272723","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","10","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","10","NA","NA","NA","NA","NA","NA","0","NA","NA","10","NA","NA","NA","NA","10","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","10","NA","0","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","10","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","10","0","10","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","553.8455000000249","NA","NA","NA","NA","NA","553.8455000000249","2","psycho","1024","2","48000","-16","experiment","electrictoothbrush01c.jpg","b_bathroom_bothroom99.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","214367.76540000003","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","215422.09410000002","NA","NA","NA","NA","217357.7526","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","214867.80539999998","NA","NA","NA","NA","NA","NA","NA","NA","214867.74060000002","NA","NA","NA","NA","NA","214351.01769999997","Semantic link","0","16232.721699999995","11","NA","yes","1024"
"NA","0","0","1560.6451750000003","1560.6451750000003","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","11","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","11","NA","NA","NA","NA","NA","NA","0","NA","NA","11","NA","NA","NA","NA","11","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","11","NA","0","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","11","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","11","0","11","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","None","NA","NA","NA","NA","NA","None","2495.0204000000085","NA","NA","NA","NA","NA","2495.0204000000085","2","psycho","1024","2","48000","-16","experiment","discoball.jpg","discoball.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","217484.4259","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","220479.8302","NA","NA","NA","NA","220479.91269999996","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","217984.5939","NA","NA","NA","NA","NA","NA","NA","NA","217984.39870000002","NA","NA","NA","NA","NA","217476.5881","Semantic link","0","18727.742100000003","12","NA","yes","1024"
"NA","0","0","1491.095615384619","1491.095615384619","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","12","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","12","NA","NA","NA","NA","NA","NA","0","NA","NA","12","NA","NA","NA","NA","12","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","12","NA","0","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","12","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","12","0","12","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","656.5009000000427","NA","NA","NA","NA","NA","656.5009000000427","2","psycho","1024","2","48000","-16","experiment","treadmill.jpg","c_castle_castle_000001.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","220601.30039999998","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","221758.07690000001","NA","NA","NA","NA","223591.5902","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","221101.14639999997","NA","NA","NA","NA","NA","NA","NA","NA","221101.0856","NA","NA","NA","NA","NA","220595.46429999996","Semantic link","0","19384.243000000046","13","NA","yes","1024"
"NA","0","0","1562.8046714285738","1562.8046714285738","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","13","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","13","NA","NA","NA","NA","NA","NA","0","NA","NA","13","NA","NA","NA","NA","13","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","13","NA","0","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","13","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","13","0","13","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","None","NA","NA","NA","NA","NA","None","2495.022399999987","NA","NA","NA","NA","NA","2495.022399999987","2","psycho","1024","2","48000","-16","experiment","anchor.jpg","anchor.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","223701.11130000002","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","226696.4176","NA","NA","NA","NA","226696.49899999998","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","224201.1649","NA","NA","NA","NA","NA","NA","NA","NA","224201.1003","NA","NA","NA","NA","NA","223691.1234","Semantic link","0","21879.265400000033","14","NA","yes","1024"
"NA","0","0","1498.0670333333333","1498.0670333333333","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","14","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","14","NA","NA","NA","NA","NA","NA","0","NA","NA","14","NA","NA","NA","NA","14","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","14","NA","0","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","14","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","14","0","14","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","right","NA","NA","NA","NA","NA","right","591.7400999999663","NA","NA","NA","NA","NA","591.7400999999663","2","psycho","1024","2","48000","-16","experiment","tennisracket.jpg","Tennis_CourtCC.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","226817.7863","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","227910.2402","NA","NA","NA","NA","229814.1871","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","227317.9031","NA","NA","NA","NA","NA","NA","NA","NA","227317.82719999997","NA","NA","NA","NA","NA","226809.23950000003","Semantic link","0","22471.0055","15","NA","yes","1024"
"NA","0","0","1472.1327812500003","1472.1327812500003","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","15","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","15","NA","NA","NA","NA","NA","NA","0","NA","NA","15","NA","NA","NA","NA","15","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","15","NA","0","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","15","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","15","0","15","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","right","NA","NA","NA","NA","NA","right","1083.119000000006","NA","NA","NA","NA","NA","1083.119000000006","2","psycho","1024","2","48000","-16","experiment","beachumbrella01.jpg","Stavronikita_BeachCC.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","229934.4527","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","231518.1221","NA","NA","NA","NA","232923.2898","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","230434.5286","NA","NA","NA","NA","NA","NA","NA","NA","230434.45039999997","NA","NA","NA","NA","NA","229927.6348","Semantic link","0","23554.124500000005","16","NA","yes","1024"
"NA","0","0","1435.789811764705","1435.789811764705","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","16","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","16","NA","NA","NA","NA","NA","NA","0","NA","NA","16","NA","NA","NA","NA","16","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","16","NA","0","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","16","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","16","0","16","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","854.3022999999812","NA","NA","NA","NA","NA","854.3022999999812","2","psycho","1024","2","48000","-16","experiment","webcam.jpg","o_office_despacho.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","233051.1346","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","234406.11049999998","NA","NA","NA","NA","236048.03050000002","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","233551.35170000003","NA","NA","NA","NA","NA","NA","NA","NA","233551.1233","NA","NA","NA","NA","NA","233037.87480000002","Semantic link","0","24408.426799999987","17","NA","yes","1024"
"NA","0","0","1494.6365611111105","1494.6365611111105","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","17","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","17","NA","NA","NA","NA","NA","NA","0","NA","NA","17","NA","NA","NA","NA","17","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","17","NA","0","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","17","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","17","0","17","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","None","NA","NA","NA","NA","NA","None","2495.0313000000024","NA","NA","NA","NA","NA","2495.0313000000024","2","psycho","1024","2","48000","-16","experiment","f_fire_escape_google_13_8_1_fire_escape.jpg","f_fire_escape_google_13_8_1_fire_escape.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","236184.4859","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","239179.7815","NA","NA","NA","NA","239179.86599999998","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","236684.5026","NA","NA","NA","NA","NA","NA","NA","NA","236684.42560000002","NA","NA","NA","NA","NA","236173.2717","Semantic link","0","26903.45809999999","18","NA","yes","1024"
"NA","0","0","1454.0658684210503","1454.0658684210503","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","18","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","18","NA","NA","NA","NA","NA","NA","0","NA","NA","18","NA","NA","NA","NA","18","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","18","NA","0","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","18","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","18","0","18","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","723.7933999999659","NA","NA","NA","NA","NA","723.7933999999659","2","psycho","1024","2","48000","-16","experiment","rainboot.jpg","courtroomCC.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","239317.79200000002","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","240542.1082","NA","NA","NA","NA","242313.14769999997","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","239817.86370000002","NA","NA","NA","NA","NA","NA","NA","NA","239817.79150000002","NA","NA","NA","NA","NA","239299.78639999998","Semantic link","0","27627.251499999955","19","NA","yes","1024"
"NA","0","0","1444.0854499999973","1444.0854499999973","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","19","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","19","NA","NA","NA","NA","NA","NA","0","NA","NA","19","NA","NA","NA","NA","19","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","19","NA","0","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","19","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","19","0","19","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","1254.4574999999895","NA","NA","NA","NA","NA","1254.4574999999895","2","psycho","1024","2","48000","-16","experiment","callbell.jpg","s_savanna_kiangwest_savanna.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","242451.1438","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","244206.1408","NA","NA","NA","NA","245450.42779999998","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","242951.1855","NA","NA","NA","NA","NA","NA","NA","NA","242951.12250000003","NA","NA","NA","NA","NA","242437.5939","Semantic link","0","28881.708999999944","20","NA","yes","1024"
"NA","0","0","1427.2140904761895","1427.2140904761895","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","20","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","20","NA","NA","NA","NA","NA","NA","0","NA","NA","20","NA","NA","NA","NA","20","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","20","NA","0","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","20","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","20","0","20","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","1089.7869000000355","NA","NA","NA","NA","NA","1089.7869000000355","2","psycho","1024","2","48000","-16","experiment","cookingpot.jpg","k_kitchen_IMG_3734.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","245567.8631","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","247158.10880000002","NA","NA","NA","NA","248575.11760000003","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","246067.86359999998","NA","NA","NA","NA","NA","NA","NA","NA","246067.7998","NA","NA","NA","NA","NA","245563.51700000002","Semantic link","0","29971.49589999998","21","NA","yes","1024"
"NA","0","0","1398.5364590909064","1398.5364590909064","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","21","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","21","NA","NA","NA","NA","NA","NA","0","NA","NA","21","NA","NA","NA","NA","21","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","21","NA","0","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","NA","21","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","21","0","21","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","NA","NA","NA","NA","NA","left","796.3061999999627","NA","NA","NA","NA","NA","796.3061999999627","2","psycho","1024","2","48000","-16","experiment","beachumbrella01.jpg","Stavronikita_BeachCC.jpg","14","even","NA","NA","NA","NA","NA","NA","NA","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","248701.14199999996","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","249998.1423","NA","NA","NA","NA","251684.2583","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","249201.3422","NA","NA","NA","NA","NA","NA","NA","NA","249201.14400000003","NA","NA","NA","NA","NA","248685.4754","Semantic link","0","30767.802099999943","22","NA","yes","1024"
